time,open,high,low,close,tick_volume,spread,real_volume,pct_change,target
1988-10-05,1.0491,1.05,1.0479,1.0493999999999999,391,50,0,-0.0018072862170646076,-1
1988-10-06,1.0491,1.0505,1.0485,1.0493999999999999,371,50,0,0.0,-1
1988-10-07,1.0506,1.0516,1.0503,1.0508,241,50,0,0.0013340956737184495,1
1988-10-10,1.0543,1.0543,1.0543,1.0543,1,50,0,0.0033307955843167036,1
1988-10-11,1.0561,1.0567,1.056,1.0561,141,50,0,0.0017072939391065134,1
1988-10-12,1.0645,1.065,1.063,1.0643,381,50,0,0.007764416248461359,1
1988-10-13,1.0742,1.0745,1.0742,1.0743,51,50,0,0.00939584703561036,1
1988-10-14,1.0771,1.0785,1.0731,1.0768,1051,50,0,0.0023270967141393317,1
1988-10-17,1.08,1.0804,1.0796000000000001,1.0798,141,50,0,0.002786032689450435,1
1988-10-18,1.0825,1.0838,1.0795,1.0826,851,50,0,0.0025930727912575335,1
1988-10-19,1.0802,1.0805,1.08,1.0803,91,50,0,-0.0021245150563458104,-1
1988-10-20,1.0847,1.0851,1.0844,1.0848,131,50,0,0.004165509580672078,1
1988-10-21,1.0966,1.0983,1.0932,1.0969,991,50,0,0.01115412979351027,1
1988-10-24,1.0935,1.0935,1.0935,1.0935,1,50,0,-0.003099644452548178,-1
1988-10-25,1.0925,1.0937999999999999,1.0899,1.0927,761,50,0,-0.0007315957933241579,-1
1988-10-26,1.1015,1.1023,1.0998,1.1014,491,50,0,0.007961929166285353,1
1988-10-27,1.1024,1.1044,1.1015,1.1023,571,50,0,0.0008171418195026536,1
1988-10-28,1.0993,1.1004,1.0977,1.0994,531,50,0,-0.0026308627415405628,-1
1988-10-31,1.1001,1.1053,1.0977,1.0999,1501,50,0,0.0004547935237404488,1
1988-11-01,1.0945,1.0949,1.0937000000000001,1.0948,211,50,0,-0.004636785162287604,-1
1988-11-02,1.0989,1.0994,1.0979,1.099,291,50,0,0.0038363171355497716,1
1988-11-03,1.1035,1.1039,1.1033,1.1038000000000001,91,50,0,0.004367606915377742,1
1988-11-04,1.0915,1.0937999999999999,1.0899,1.0912,751,50,0,-0.011415111433230818,-1
1988-11-07,1.0959,1.0961,1.0943,1.0959,361,50,0,0.004307184750733217,1
1988-11-08,1.0958,1.1017,1.0929,1.0958,1761,50,0,-9.124920156944327e-05,-1
1988-11-09,1.1085,1.1107,1.1041,1.1083,1301,50,0,0.011407191093265157,1
1988-11-10,1.1123,1.1129,1.1113,1.1124,311,50,0,0.0036993593792293833,1
1988-11-11,1.1211,1.1211,1.1211,1.1211,1,50,0,0.007820927723840354,1
1988-11-14,1.1205,1.1209,1.1195,1.1201,241,50,0,-0.0008919810900007707,-1
1988-11-15,1.1208,1.121,1.1204,1.1205,91,50,0,0.00035711097223467547,1
1988-11-16,1.1308,1.134,1.1239,1.1308,2021,50,0,0.009192324854975453,1
1988-11-17,1.1324,1.1375,1.1299,1.1328,1481,50,0,0.0017686593562080688,1
1988-11-18,1.1265,1.127,1.1258,1.1265,241,50,0,-0.005561440677966045,-1
1988-11-21,1.1306,1.1323,1.1269,1.1305,1071,50,0,0.003550821127385806,1
1988-11-22,1.1353,1.1364,1.1323,1.1354,811,50,0,0.004334365325077361,1
1988-11-23,1.1384,1.1391,1.1363,1.1383,551,50,0,0.002554165932711072,1
1988-11-25,1.1391,1.1401,1.1364,1.1387,701,50,0,0.0003514012123342347,1
1988-11-28,1.1288,1.1293,1.1280999999999999,1.1288,241,50,0,-0.008694124879248255,-1
1988-11-29,1.1317,1.1324,1.1302,1.1315,421,50,0,0.0023919206236711066,1
1988-11-30,1.1256,1.1268,1.1241,1.1259000000000001,511,50,0,-0.004949182501104543,-1
1988-12-01,1.1293,1.131,1.1288,1.1295,421,50,0,0.0031974420463627418,1
1988-12-02,1.1279,1.1298,1.1238,1.1277,1181,50,0,-0.0015936254980080111,-1
1988-12-05,1.1347,1.1356,1.1345,1.1348,211,50,0,0.006296000709408611,1
1988-12-06,1.1305,1.1336,1.1288,1.1305,961,50,0,-0.003789213958406701,-1
1988-12-07,1.1139000000000001,1.1199,1.1113,1.1143,1681,50,0,-0.014329942503317095,-1
1988-12-08,1.1221,1.1229,1.1197,1.1218,611,50,0,0.0067306829399622625,1
1988-12-09,1.1271,1.1280000000000001,1.1253,1.1274,511,50,0,0.004991977179533036,1
1988-12-12,1.1231,1.1247,1.1222,1.123,491,50,0,-0.003902785169416334,-1
1988-12-13,1.1199,1.1203,1.1192,1.1195,181,50,0,-0.003116651825467498,-1
1988-12-14,1.1234,1.1254,1.1193,1.1232,1201,50,0,0.0033050468959356927,1
1988-12-15,1.1207,1.1256,1.1184,1.121,1411,50,0,-0.0019586894586894887,-1
1988-12-16,1.109,1.112,1.1072,1.1089,951,50,0,-0.010793933987511162,-1
1988-12-19,1.1104,1.1121,1.1095,1.1103,511,50,0,0.0012625123996754528,1
1988-12-20,1.1029,1.1074,1.1011,1.1031,1241,50,0,-0.006484733855714797,-1
1988-12-21,1.1043,1.1047,1.1028,1.1042,371,50,0,0.0009971897380112171,1
1988-12-22,1.1026,1.1026,1.1026,1.1026,1,50,0,-0.0014490128599892182,-1
1988-12-23,1.1008,1.101,1.1006,1.1009,71,50,0,-0.0015418102666424627,-1
1988-12-27,1.1006,1.1007,1.1001,1.1006,121,50,0,-0.0002725043146516448,-1
1988-12-28,1.0929,1.0944,1.0904,1.0931,781,50,0,-0.006814464837361478,-1
1988-12-29,1.0936,1.0939,1.0936,1.0936,61,50,0,0.0004574146921598743,1
1988-12-30,1.1023,1.1026,1.1014,1.1026,211,50,0,0.008229700073153046,1
1989-01-03,1.1093,1.1107,1.1087,1.1091,381,50,0,0.00589515690186837,1
1989-01-04,1.0949,1.0967,1.0941,1.095,511,50,0,-0.012713010549093906,-1
1989-01-05,1.091,1.0937000000000001,1.0895,1.0912,821,50,0,-0.003470319634703234,-1
1989-01-06,1.0795,1.0822,1.0782,1.0794,791,50,0,-0.010813782991202392,-1
1989-01-09,1.0692,1.0692,1.0692,1.0692,1,50,0,-0.009449694274596965,-1
1989-01-10,1.068,1.0716,1.0656,1.068,1201,50,0,-0.0011223344556676729,-1
1989-01-11,1.0695999999999999,1.0699,1.0695000000000001,1.0697,71,50,0,0.0015917602996255997,1
1989-01-12,1.0721,1.0729,1.0713,1.072,311,50,0,0.002150135552023924,1
1989-01-13,1.0659,1.0665,1.0653,1.0663,201,50,0,-0.00531716417910455,-1
1989-01-16,1.0537,1.0537,1.0537,1.0537,1,50,0,-0.011816561943167936,-1
1989-01-17,1.0573,1.0586,1.057,1.0573,321,50,0,0.003416532219796764,1
1989-01-18,1.0488,1.0557,1.0452,1.0486,2081,50,0,-0.008228506573347172,-1
1989-01-19,1.0462,1.0476,1.0431,1.0461,891,50,0,-0.0023841312225824085,-1
1989-01-20,1.0596,1.0607,1.0571,1.0594999999999999,711,50,0,0.012809482841028341,1
1989-01-23,1.0625,1.0644,1.0588,1.0625,1121,50,0,0.002831524303916977,1
1989-01-24,1.0646,1.0717,1.0615,1.0647,2031,50,0,0.0020705882352940463,1
1989-01-25,1.0613,1.0613,1.0611,1.0613,41,50,0,-0.003193387808772541,-1
1989-01-26,1.0603,1.0603,1.0603,1.0603,1,50,0,-0.0009422406482614276,-1
1989-01-27,1.0524,1.057,1.0497,1.0523,1451,50,0,-0.00754503442421961,-1
1989-01-30,1.0501,1.052,1.0465,1.05,1091,50,0,-0.0021856884918749486,-1
1989-01-31,1.0442,1.0496,1.0411,1.0442,1701,50,0,-0.0055238095238095974,-1
1989-02-01,1.0479,1.0493,1.0453,1.0477,781,50,0,0.0033518483049224113,1
1989-02-02,1.0457,1.0462,1.0437,1.0455,481,50,0,-0.002099837739811039,-1
1989-02-03,1.0404,1.0404,1.0402,1.0402,21,50,0,-0.005069344811095222,-1
1989-02-06,1.0398,1.041,1.0376,1.0399,671,50,0,-0.0002884060757546436,-1
1989-02-07,1.0465,1.0472,1.0458,1.0466,271,50,0,0.006442927204538762,1
1989-02-08,1.0447,1.0447,1.0447,1.0447,1,50,0,-0.0018154022549207172,-1
1989-02-09,1.0523,1.0534,1.0517,1.0521,321,50,0,0.0070833732171915464,1
1989-02-10,1.0539,1.0613,1.0505,1.0539,2161,50,0,0.0017108639863130382,1
1989-02-13,1.0457,1.0459,1.0446,1.0454,231,50,0,-0.008065281335990049,-1
1989-02-14,1.0548,1.0575,1.05,1.0552,1461,50,0,0.009374402142720228,1
1989-02-15,1.0608,1.0615,1.0606,1.0611,151,50,0,0.005591357088703619,1
1989-02-16,1.0608,1.0615,1.0584,1.0605,591,50,0,-0.0005654509471302305,-1
1989-02-17,1.0648,1.0653,1.0645,1.0649,151,50,0,0.004148986327204174,1
1989-02-20,1.0619,1.0619,1.0619,1.0619,1,50,0,-0.0028171659310732844,-1
1989-02-21,1.0594,1.0615,1.055,1.0596,1281,50,0,-0.002165928995197297,-1
1989-02-22,1.0653,1.0653,1.0651,1.0651,21,50,0,0.005190637976594692,1
1989-02-23,1.0734,1.0735,1.0733,1.0735,31,50,0,0.007886583419397297,1
1989-02-24,1.0718,1.0721,1.0705,1.0716,301,50,0,-0.001769911504424626,-1
1989-02-27,1.077,1.0796000000000001,1.076,1.0773,691,50,0,0.005319148936170137,1
1989-02-28,1.0723,1.073,1.0717,1.0723,261,50,0,-0.004641232711408039,-1
1989-03-01,1.064,1.0647,1.062,1.0642,521,50,0,-0.007553856196959807,-1
1989-03-02,1.0623,1.063,1.0618,1.0624,231,50,0,-0.001691411388836661,-1
1989-03-03,1.0625,1.0627,1.0614,1.0625,261,50,0,9.412650602413919e-05,1
1989-03-06,1.0569,1.0599,1.0558,1.0571,801,50,0,-0.005082352941176538,-1
1989-03-07,1.0547,1.0552,1.0545,1.055,111,50,0,-0.0019865670229873844,-1
1989-03-08,1.053,1.0548,1.0522,1.0533,491,50,0,-0.0016113744075829661,-1
1989-03-09,1.0504,1.0504,1.0501,1.0504,61,50,0,-0.002753251685179814,-1
1989-03-10,1.0497,1.0501,1.0496,1.0498,91,50,0,-0.0005712109672505461,-1
1989-03-13,1.0478,1.0489,1.0473,1.0479,311,50,0,-0.001809868546389759,-1
1989-03-14,1.051,1.0526,1.0487,1.051,781,50,0,0.0029582975474757855,1
1989-03-15,1.0462,1.0488,1.0451,1.0463,731,50,0,-0.0044719314938153065,-1
1989-03-16,1.0456,1.0469,1.0447,1.0455,431,50,0,-0.0007645990633660116,-1
1989-03-17,1.044,1.0461,1.0426,1.0436,661,50,0,-0.001817312290769979,-1
1989-03-20,1.0428,1.043,1.0427,1.0429,51,50,0,-0.0006707550785742811,-1
1989-03-21,1.0439,1.0442,1.0428,1.0438,271,50,0,0.0008629782337712388,1
1989-03-22,1.0451,1.046,1.0436,1.0454,451,50,0,0.001532860701283889,1
1989-03-23,1.0461,1.0479,1.0448,1.0458,591,50,0,0.0003826286588866079,1
1989-03-24,1.0453,1.0477,1.0438,1.045,751,50,0,-0.0007649646203864435,-1
1989-03-27,1.0412,1.0468,1.0386,1.0413000000000001,1631,50,0,-0.0035406698564591776,-1
1989-03-28,1.0345,1.0382,1.0328,1.0346,1071,50,0,-0.006434264861231331,-1
1989-03-29,1.0338,1.0339,1.0334,1.0336,81,50,0,-0.0009665571235258907,-1
1989-03-30,1.0322,1.0356,1.0308,1.0321,951,50,0,-0.0014512383900929793,-1
1989-03-31,1.0321,1.0338,1.031,1.0323,541,50,0,0.00019377967251243966,1
1989-04-03,1.0379,1.039,1.0356,1.0378,671,50,0,0.005327908553715011,1
1989-04-04,1.0455,1.0455,1.0451,1.0455,81,50,0,0.007419541337444713,1
1989-04-05,1.0446,1.0449,1.0438,1.0445,211,50,0,-0.0009564801530369538,-1
1989-04-06,1.0466,1.0467,1.0456,1.0464,201,50,0,0.001819052178075653,1
1989-04-07,1.0444,1.0473,1.0432,1.0444,821,50,0,-0.0019113149847095334,-1
1989-04-10,1.0407,1.0411,1.0403,1.0408,151,50,0,-0.003446955189582601,-1
1989-04-11,1.0371,1.0391,1.0365,1.0375,481,50,0,-0.0031706379707915344,-1
1989-04-12,1.0396,1.0452,1.0368,1.0397,1671,50,0,0.002120481927710749,1
1989-04-13,1.0444,1.0455,1.0441,1.0446,261,50,0,0.004712897951332007,1
1989-04-14,1.0444,1.0455,1.0426,1.0444,581,50,0,-0.00019146084625687454,-1
1989-04-17,1.0535,1.0535,1.053,1.0535,101,50,0,0.008713136729222581,1
1989-04-18,1.0535,1.0554,1.0489,1.0532,1271,50,0,-0.00028476506881836006,-1
1989-04-19,1.0507,1.0516,1.0507,1.0509,161,50,0,-0.0021838207368021223,-1
1989-04-20,1.0562,1.0593,1.0512,1.0563,1611,50,0,0.005138452754781753,1
1989-04-21,1.0581,1.0582,1.0575,1.0577,101,50,0,0.001325381047051044,1
1989-04-24,1.0514000000000001,1.0531,1.0506,1.0516,481,50,0,-0.005767230783776167,-1
1989-04-25,1.0486,1.0486,1.0486,1.0486,1,50,0,-0.002852795739825109,-1
1989-04-26,1.0429,1.0471,1.041,1.0428,1211,50,0,-0.005531184436391445,-1
1989-04-27,1.0422,1.0429,1.042,1.0424,161,50,0,-0.00038358266206361957,-1
1989-04-28,1.0404,1.0404,1.0404,1.0404,1,50,0,-0.0019186492709132308,-1
1989-05-01,1.0364,1.0404,1.0344,1.0365,1191,50,0,-0.003748558246828182,-1
1989-05-02,1.0362,1.0367,1.0356,1.0362,221,50,0,-0.00028943560057881346,-1
1989-05-03,1.0352999999999999,1.0357,1.0352999999999999,1.0354,71,50,0,-0.0007720517274656391,-1
1989-05-04,1.0345,1.0363,1.0338,1.0349,461,50,0,-0.00048290515742721585,-1
1989-05-05,1.0307,1.0316,1.0297,1.0305,361,50,0,-0.004251618513866018,-1
1989-05-08,1.0273,1.0307,1.0252,1.0273,1101,50,0,-0.003105288694808195,-1
1989-05-09,1.0211,1.0213,1.0206,1.0209,121,50,0,-0.006229923099386969,-1
1989-05-10,1.0268,1.0268,1.0264,1.0267,71,50,0,0.0056812616318935305,1
1989-05-11,1.0219,1.0223,1.0219,1.022,71,50,0,-0.004577773448913969,-1
1989-05-12,1.0194,1.0212,1.0188,1.0194,481,50,0,-0.0025440313111545487,-1
1989-05-15,1.0072,1.0072,1.007,1.0072,41,50,0,-0.011967824210319833,-1
1989-05-16,1.0078,1.0105,1.0063,1.0076,821,50,0,0.0003971405877680745,1
1989-05-17,0.9962,1.0058,0.991,0.996,2941,50,0,-0.01151250496228673,-1
1989-05-18,0.9918,0.9944,0.9876,0.9919,1351,50,0,-0.004116465863453822,-1
1989-05-19,0.9933,0.9937,0.9931,0.9931,101,50,0,0.0012097993749369262,1
1989-05-22,0.9736,0.9736,0.9732,0.9736,81,50,0,-0.019635484845433426,-1
1989-05-23,0.9743,0.9753,0.9736,0.9745,321,50,0,0.0009244042728020485,1
1989-05-24,0.9731,0.9743,0.9719,0.9728,451,50,0,-0.0017444843509492047,-1
1989-05-25,0.9793,0.9807,0.977,0.9795,721,50,0,0.00688733552631593,1
1989-05-26,0.9877,0.9977,0.9829,0.9878,2951,50,0,0.00847371107708006,1
1989-05-30,0.9734,0.9734,0.9734,0.9734,1,50,0,-0.014577849767159257,-1
1989-05-31,0.9879,0.9897,0.9842,0.9879,1101,50,0,0.01489623998356282,1
1989-06-01,0.9866,0.9866,0.9866,0.9866,1,50,0,-0.0013159226642371902,-1
1989-06-02,0.9973,0.9988,0.9933,0.997,1071,50,0,0.010541252787350519,1
1989-06-05,0.9972,0.9988,0.9966,0.9975,411,50,0,0.0005015045135405849,1
1989-06-06,0.987,0.988,0.9846,0.9868,661,50,0,-0.010726817042606585,-1
1989-06-07,0.9965,0.9965,0.9961,0.9964,71,50,0,0.009728415079043318,1
1989-06-08,0.9896,0.9915,0.9891,0.9899,451,50,0,-0.006523484544359692,-1
1989-06-09,0.9789,0.9843,0.9764,0.9788,1571,50,0,-0.011213253864026718,-1
1989-06-12,0.9654,0.9656,0.964,0.9651,291,50,0,-0.013996730690641668,-1
1989-06-13,0.9662,0.9684,0.9653,0.9663,611,50,0,0.0012433944668948094,1
1989-06-14,0.9644,0.9659,0.9637,0.9642,421,50,0,-0.002173238124806076,-1
1989-06-15,0.9636,0.9662,0.9593,0.9637,1371,50,0,-0.000518564613150696,-1
1989-06-16,0.9795,0.982,0.9751,0.9796,1371,50,0,0.016498910449310067,1
1989-06-19,0.9885,0.9905,0.9845,0.9886,1191,50,0,0.009187423438137943,1
1989-06-20,0.9896,0.9913,0.9886,0.9895,531,50,0,0.0009103783127655252,1
1989-06-21,0.9894,0.9926,0.983,0.9893,1911,50,0,-0.00020212228398186483,-1
1989-06-22,0.9985,0.9996,0.9981,0.9988,271,50,0,0.00960274941878092,1
1989-06-23,1.0069,1.0079,1.0055,1.0068,471,50,0,0.00800961153384061,1
1989-06-26,0.9996,1.0014,0.999,0.9998,461,50,0,-0.00695272149384174,-1
1989-06-27,0.9972,1.0049,0.9956,0.9995,1631,50,0,-0.00030006001200233445,-1
1989-06-28,0.9995,1.0027,0.9903,0.9988,2411,50,0,-0.0007003501750876273,-1
1989-06-29,0.999,1.0087,0.9949,0.9961,2471,50,0,-0.002703243892671292,-1
1989-06-30,0.9963,1.0043,0.9952,1.0017,1281,50,0,0.005621925509487147,1
1989-07-03,1.0081,1.0154,1.0062,1.0145,1201,50,0,0.012778276929220178,1
1989-07-04,1.0145,1.0219,1.0138,1.0172,1351,50,0,0.002661409561360406,1
1989-07-05,1.0168,1.0411,1.0168,1.0381,2731,50,0,0.02054659850570184,1
1989-07-06,1.0378,1.0406,1.0328,1.0385,1491,50,0,0.0003853193333975824,1
1989-07-07,1.0385,1.0467,1.0342,1.0453,1821,50,0,0.006547905633124573,1
1989-07-10,1.0469,1.0535,1.0373,1.0495,2981,50,0,0.004017985267387614,1
1989-07-11,1.0493,1.0499,1.037,1.0381,1461,50,0,-0.010862315388280197,-1
1989-07-12,1.0383,1.0445,1.0351,1.043,1411,50,0,0.00472016183411994,1
1989-07-13,1.0426,1.0452,1.0317,1.0324,1681,50,0,-0.010162991371045038,-1
1989-07-14,1.0326,1.0409,1.0223,1.0229,2751,50,0,-0.009201859744285223,-1
1989-07-17,1.0213,1.0278,1.0207,1.0265,901,50,0,0.003519405611496662,1
1989-07-18,1.0262,1.0356,1.0162,1.0336,3141,50,0,0.006916707257671906,1
1989-07-19,1.028,1.0317,1.0211,1.0211,1431,50,0,-0.012093653250774161,-1
1989-07-20,1.0212,1.0298,1.021,1.0262,1261,50,0,0.004994613651944091,1
1989-07-21,1.0264,1.0337,1.0225,1.0225,1851,50,0,-0.0036055349834340777,-1
1989-07-24,1.0266,1.0319,1.0244,1.03,1161,50,0,0.007334963325183352,1
1989-07-25,1.0303,1.0399,1.0299,1.0392,1111,50,0,0.008932038834951417,1
1989-07-26,1.039,1.0479,1.0373,1.0474,1281,50,0,0.00789068514241742,1
1989-07-27,1.0477,1.0487,1.041,1.0419,961,50,0,-0.00525109795684553,-1
1989-07-28,1.0419,1.0432,1.0337,1.0402,1731,50,0,-0.0016316345138689403,-1
1989-07-31,1.0404,1.0512,1.0397,1.0483,1511,50,0,0.0077869640453758215,1
1989-08-01,1.0486,1.0577,1.0461,1.0576,1421,50,0,0.008871506248211425,1
1989-08-02,1.0581,1.0608,1.0518,1.0532,1311,50,0,-0.004160363086233132,-1
1989-08-03,1.0525,1.0574,1.0422,1.0447,2261,50,0,-0.008070641853399119,-1
1989-08-04,1.0447,1.0467,1.025,1.025,2371,50,0,-0.018857088159280222,-1
1989-08-07,1.0246,1.0292,1.0195,1.021,1581,50,0,-0.0039024390243902474,-1
1989-08-08,1.0206,1.0349,1.0206,1.0335,1571,50,0,0.012242899118511508,1
1989-08-09,1.0324,1.0342,1.0273,1.0321,1351,50,0,-0.0013546202225448445,-1
1989-08-10,1.0318,1.0383,1.0258,1.0273,2051,50,0,-0.004650712140296442,-1
1989-08-11,1.0273,1.0296,1.0057,1.0075,2801,50,0,-0.019273824588727728,-1
1989-08-14,1.0076,1.0127,1.0024,1.0041,1711,50,0,-0.0033746898263028458,-1
1989-08-15,1.0041,1.0107,1.0028,1.008,1191,50,0,0.003884075291305633,1
1989-08-16,1.008,1.0116,1.0033,1.0088,1581,50,0,0.0007936507936507908,1
1989-08-17,1.0088,1.0093,0.9927,0.9949,1931,50,0,-0.013778747026169658,-1
1989-08-18,0.9955,1.0,0.9945,0.9996,691,50,0,0.004724092873655605,1
1989-08-21,0.9993,1.0027,0.9946,0.9994,1611,50,0,-0.0002000800320128837,-1
1989-08-22,0.9995,1.009,0.9979,1.0085,1321,50,0,0.009105463277966797,1
1989-08-23,1.0082,1.0092,0.9994,1.0011,1251,50,0,-0.007337630143777751,-1
1989-08-24,1.0008,1.002,0.9934,0.9934,981,50,0,-0.007691539306762696,-1
1989-08-25,0.9976,1.0023,0.9964,0.9971,1131,50,0,0.0037245822428024766,1
1989-08-28,0.9944,0.9987,0.9944,0.9962,681,50,0,-0.0009026175910139544,-1
1989-08-29,0.9959,1.0125,0.9954,1.0095,2061,50,0,0.013350732784581432,1
1989-08-30,1.0097,1.0122,0.9999,1.0013,1621,50,0,-0.008122833085685954,-1
1989-08-31,1.0012,1.0017,0.9928,0.9949,1151,50,0,-0.006391690801957561,-1
1989-09-01,0.9951,0.9961,0.9875,0.9879,1001,50,0,-0.007035883003316923,-1
1989-09-04,0.9867,0.9901,0.9862,0.9888,571,50,0,0.0009110233829334735,1
1989-09-05,0.987,0.9875,0.9815,0.9846,961,50,0,-0.0042475728155340065,-1
1989-09-06,0.985,0.9913,0.9835,0.9902,1041,50,0,0.005687588868575899,1
1989-09-07,0.9905,0.9908,0.9814,0.9887,1701,50,0,-0.0015148454857604188,-1
1989-09-08,0.988,0.9892,0.9786,0.9788,1201,50,0,-0.010013148578942088,-1
1989-09-11,0.979,0.9854,0.9781,0.985,861,50,0,0.0063342868818960785,1
1989-09-12,0.9847,0.9878,0.9833,0.9833,761,50,0,-0.0017258883248730816,-1
1989-09-13,0.9834,0.9925,0.9832,0.9919,1011,50,0,0.008746059188447175,1
1989-09-14,0.992,0.9974,0.9883,0.9897,1591,50,0,-0.002217965520717846,-1
1989-09-15,0.9901,1.0105,0.9764,0.9948,6351,50,0,0.005153076689905944,1
1989-09-18,0.9988,1.0053,0.9895,1.0019,2851,50,0,0.007137112987535277,1
1989-09-19,1.0023,1.0051,0.9985,1.0006,1151,50,0,-0.001297534684100321,-1
1989-09-20,1.0006,1.0101,0.9988,1.0076,1561,50,0,0.00699580251848908,1
1989-09-21,1.0078,1.0092,1.0038,1.0054,841,50,0,-0.0021834061135370675,-1
1989-09-22,1.0056,1.0099,1.0012,1.0023,1411,50,0,-0.003083349910483535,-1
1989-09-25,1.0255,1.0309,1.0248,1.0295,821,50,0,0.027137583557817146,1
1989-09-26,1.0296,1.0367,1.0225,1.0341,2391,50,0,0.004468188440990728,1
1989-09-27,1.0349,1.046,1.0343,1.0403,1801,50,0,0.00599555168745769,1
1989-09-28,1.0401,1.0412,1.0335,1.0396,1491,50,0,-0.0006728828222627437,-1
1989-09-29,1.0395,1.0496,1.0385,1.0446,1711,50,0,0.0048095421315890174,1
1989-10-02,1.0426,1.0475,1.0393,1.0404,1421,50,0,-0.004020677771395698,-1
1989-10-03,1.0402,1.0428,1.0349,1.0364,1201,50,0,-0.0038446751249519018,-1
1989-10-04,1.0366,1.0439,1.0352999999999999,1.0391,1471,50,0,0.0026051717483597248,1
1989-10-05,1.0392,1.0497,1.036,1.0382,2641,50,0,-0.0008661341545567192,-1
1989-10-06,1.0383,1.0414,1.0294,1.0378,2351,50,0,-0.0003852822192255134,-1
1989-10-09,1.0383,1.0397,1.0338,1.0376,1111,50,0,-0.00019271535941411955,-1
1989-10-10,1.0372,1.0389,1.0246,1.0254,1681,50,0,-0.011757902852737034,-1
1989-10-11,1.0259,1.0293,1.0178,1.0216,1871,50,0,-0.003705870879656792,-1
1989-10-12,1.0218,1.0274,1.021,1.0264,821,50,0,0.004698512137822908,1
1989-10-13,1.0257,1.0473,1.0216,1.0472,2991,50,0,0.020265003897116163,1
1989-10-16,1.0654,1.0677,1.0443,1.0475,2891,50,0,0.00028647822765481834,1
1989-10-17,1.0466,1.0594,1.0466,1.0487,2351,50,0,0.00114558472553683,1
1989-10-18,1.049,1.0614,1.0487,1.0568,1761,50,0,0.00772384857442554,1
1989-10-19,1.0572,1.0641,1.0548,1.0587,1711,50,0,0.0017978803936411492,1
1989-10-20,1.0583,1.0628,1.0513,1.0533,1801,50,0,-0.00510059506942484,-1
1989-10-23,1.0535,1.0593,1.0523,1.0583,921,50,0,0.004746985664103365,1
1989-10-24,1.0583,1.0678,1.0577,1.0663,1221,50,0,0.0075592932060852824,1
1989-10-25,1.0665,1.0671,1.0618,1.0655000000000001,961,50,0,-0.0007502579011534616,-1
1989-10-26,1.0659,1.0661,1.0588,1.0627,1141,50,0,-0.0026278742374473696,-1
1989-10-27,1.0625,1.0706,1.0534,1.0691,2781,50,0,0.006022395784322843,1
1989-10-30,1.0687,1.0701,1.0635,1.0662,1071,50,0,-0.0027125619680103963,-1
1989-10-31,1.0662,1.0665,1.0614,1.0622,621,50,0,-0.003751641343087586,-1
1989-11-01,1.0626,1.0653,1.0568,1.0575,1191,50,0,-0.004424778761061843,-1
1989-11-02,1.0581,1.0637,1.0554,1.0613,1341,50,0,0.0035933806146570824,1
1989-11-03,1.0615,1.0633,1.058,1.058,711,50,0,-0.003109394139263033,-1
1989-11-06,1.0587,1.059,1.0536,1.0559,801,50,0,-0.001984877126654072,-1
1989-11-07,1.0557,1.0622,1.0557,1.0611,761,50,0,0.004924708779240339,1
1989-11-08,1.0607,1.064,1.0594,1.0605,901,50,0,-0.0005654509471302305,-1
1989-11-09,1.0603,1.0618,1.0553,1.0556,831,50,0,-0.0046204620462044765,-1
1989-11-10,1.0558,1.0572,1.0419,1.0487,2351,50,0,-0.00653656688139459,-1
1989-11-13,1.0485,1.0524,1.0481,1.0512,591,50,0,0.0023839038809954083,1
1989-11-14,1.051,1.0676,1.051,1.0655000000000001,1871,50,0,0.013603500761035114,1
1989-11-15,1.0649,1.0656,1.0603,1.0637,941,50,0,-0.0016893477240732535,-1
1989-11-16,1.0635,1.068,1.0582,1.0625,1861,50,0,-0.0011281376327912929,-1
1989-11-17,1.0624,1.0645,1.0609,1.0622,701,50,0,-0.0002823529411764003,-1
1989-11-20,1.0622,1.0685,1.0589,1.0663,1511,50,0,0.0038599133873093994,1
1989-11-21,1.0659,1.0795,1.0659,1.0773,1581,50,0,0.010316046140860902,1
1989-11-22,1.077,1.0857,1.075,1.0795,1891,50,0,0.002042142393019475,1
1989-11-23,1.0789,1.0804,1.0747,1.0776,1011,50,0,-0.0017600741083835247,-1
1989-11-24,1.0827,1.0895,1.082,1.0864,1131,50,0,0.008166295471418117,1
1989-11-27,1.0907,1.0954,1.09,1.0918,971,50,0,0.00497054491899851,1
1989-11-28,1.0924,1.1044,1.0875,1.1017,2451,50,0,0.00906759479758179,1
1989-11-29,1.1022,1.1034,1.0907,1.0941,1731,50,0,-0.00689842969955512,-1
1989-11-30,1.0942,1.1002,1.0912,1.0998,1241,50,0,0.005209761447765304,1
1989-12-01,1.0991,1.1009,1.0925,1.0966,1431,50,0,-0.0029096199308965565,-1
1989-12-04,1.0963,1.1036,1.0945,1.0954,1731,50,0,-0.0010942914462885867,-1
1989-12-05,1.0964,1.102,1.0946,1.1004,1081,50,0,0.004564542632828239,1
1989-12-06,1.1003,1.1091,1.098,1.1069,1561,50,0,0.005906942929843728,1
1989-12-07,1.1067,1.1095,1.1023,1.1031,1081,50,0,-0.0034330111121149143,-1
1989-12-08,1.1027,1.1089,1.1002,1.1074,1271,50,0,0.0038981053394977483,1
